year,country,survival,children,population
2004,Equatorial Guinea,0.8613,5.57,589794
2004,El Salvador,0.9748,2.5,6028792
2004,Egypt,0.9656,3.05,72844998
2004,Ecuador,0.973,2.74,13208869
2004,Djibouti,0.9006,4.33,793738
2004,Denmark,0.9949,1.784,5400280
2004,Cyprus,0.9948,1.55,1015806
2004,Cuba,0.9929,1.59,11234970
2004,Croatia,0.993,1.37,4449522
2004,Cote d'Ivoire,0.8622,4.93,17731840
2004,Costa Rica,0.989,2.13,4235605
2004,"Congo, Rep.",0.9006,4.79,3445765
2004,"Congo, Dem. Rep.",0.8186,6.53,55754885
2004,Comoros,0.9029,5.25,625876
2004,Colombia,0.9765,2.52,42385712
2004,China,0.9736,1.68,1300552134
2004,Chile,0.9905,1.96,16132209
2004,Chad,0.8172,6.46,9474792
2004,Cape Verde,0.9584,3.04,466784
2004,Canada,0.9939,1.525,31943605
2004,Cameroon,0.8568,4.85,17165267
2004,Cambodia,0.9218,3.19,13193961
2004,Burundi,0.8445,5.18,7039534
2004,Burkina Faso,0.8153,6.08,13789736
2004,Bulgaria,0.9831,1.31,7789180
2004,Brunei,0.9916,2.21,355943
2004,Brazil,0.972,2.14,183873377
2004,Botswana,0.9296,3.08,1852243
2004,Bosnia and Herzegovina,0.9912,1.24,3781358
2004,Bolivia,0.9302,3.81,8982917
2004,Bhutan,0.9256,3.05,642400
2004,Benin,0.8685,5.7,7397985
2004,Belize,0.9778,3.21,274855
2004,Belgium,0.9949,1.72,10356993
2004,Belarus,0.9899,1.241,9872110
2004,Barbados,0.9821,1.5,269947
2004,Bangladesh,0.9321,2.7,138633401
2004,Bahrain,0.9887,2.62,671760
2004,Bahamas,0.9836,1.86,314739
2004,Azerbaijan,0.942,2.03,8479668
2004,Austria,0.995,1.4191,8185553
2004,Australia,0.9943,1.763,20103822
2004,Armenia,0.9732,1.4,3062612
2004,Argentina,0.9829,2.31,38340778
2004,Angola,0.8168,6.39,15957460
2004,Algeria,0.957,2.47,32396048
2004,Albania,0.9759,1.85,3124861
2004,Afghanistan,0.8499,7.14,26693486
2005,Zimbabwe,0.8998,3.61,12570686
2005,Zambia,0.8618,6.14,11462365
2005,West Bank and Gaza,0.9738,4.82,3555582
2005,Vietnam,0.9715,1.9,83161145
2005,Venezuela,0.9788,2.63,26664122
2005,Vanuatu,0.9822,4.15,211170
2005,Uzbekistan,0.9433,2.48,25947414
2005,Uruguay,0.9861,2.16,3322529
2005,United States,0.992,2.06,296820296
2005,United Kingdom,0.994,1.73,60202727
2005,United Arab Emirates,0.9906,2.09,4069349
2005,Ukraine,0.9846,1.26,46923927
2005,Uganda,0.8797,6.58,28431204
2005,Turkmenistan,0.936,2.62,4747839
2005,Turkey,0.9727,2.18,68143186
2005,Tunisia,0.9785,2.03,9912114
2005,Trinidad and Tobago,0.9708,1.62,1315386
2005,Tonga,0.9824,4.14,100926
2005,Togo,0.8867,4.56,5408044
2005,Timor-Leste,0.9243,6.79,1010367
2005,Thailand,0.9849,1.65,66698483
2005,Tanzania,0.8972,5.62,38831024
2005,Tajikistan,0.9238,3.61,6453240
2005,Taiwan,0.99296,1.115,22701000
2005,Syria,0.9808,3.23,18484122
2005,Switzerland,0.9949,1.42,7415007
2005,Sweden,0.9964,1.79,9029345
2005,Swaziland,0.8841,3.78,1104909
2005,Suriname,0.9653,2.5,499294
2005,Sudan,0.8915,4.87,38410320
2005,Sri Lanka,0.9805,2.351,19842536
2005,Spain,0.9943,1.35,43395441
2005,South Africa,0.9201,2.68,47792787
2005,Somalia,0.82,6.46,8359859
2005,Solomon Islands,0.9694,4.5,469805
2005,Slovenia,0.9958,1.3,2002084
2005,Slovak Republic,0.9901,1.22,5415496
2005,Singapore,0.997,1.26,4265999
2005,Sierra Leone,0.7985,5.4,5153435
2005,Serbia,0.9907,1.67,9856152
2005,Senegal,0.905,5.19,10871908
2005,Saudi Arabia,0.979,3.24,24041116
2005,Sao Tome and Principe,0.9167,4.09,152622
2005,Samoa,0.9783,4.259,180237
2005,Rwanda,0.8722,5.5,9201727
2005,Russia,0.9834,1.36,143843159
2005,Romania,0.9795,1.29,21771749
2005,Qatar,0.9898,2.7,820986
2005,Portugal,0.9951,1.41,10543663
2005,Poland,0.9924,1.27,38165040
2005,Philippines,0.9655,3.49,85546427
2005,Peru,0.972,2.69,27558769
2005,Paraguay,0.9706,3.27,5897816
2005,Papua New Guinea,0.9328,4.23,6095437
2005,Panama,0.9771,2.64,3238321
2005,Pakistan,0.9064,3.79,158645463
2005,Oman,0.9858,2.68,2429510
2005,Norway,0.996,1.846,4623298
2005,Nigeria,0.8365,5.7,139823340
2005,Niger,0.8235,7.3,12993884
2005,Nicaragua,0.9659,2.85,5424336
2005,New Zealand,0.9934,1.983,4134117
2005,Netherlands,0.9947,1.71,16305457
2005,Nepal,0.9352,3.32,27281945
2005,Namibia,0.9419,3.59,2079951
2005,Myanmar,0.9241,2.14,46321162
2005,Mozambique,0.8416,5.32,20770013
2005,Morocco,0.9558,2.43,30392473
2005,Montenegro,0.9899,1.74,626739
2005,Mongolia,0.9561,2.27,2547339
2005,Moldova,0.9777,1.49,3766876
2005,"Micronesia, Fed. Sts.",0.9547,3.82,109419
2005,Mexico,0.978,2.48,106483757
2005,Mauritius,0.9841,1.8,1256742
2005,Mauritania,0.8865,4.88,3047249
2005,Malta,0.9932,1.34,409295
2005,Mali,0.8048,6.6,13176642
2005,Maldives,0.9733,2.13,295240
2005,Malaysia,0.9919,2.83,26100241
2005,Malawi,0.8719,6.01,12822587
2005,Madagascar,0.9207,5.04,17885967
2005,"Macedonia, FYR",0.9867,1.5,2038109
2005,Luxembourg,0.9961,1.63,457197
2005,Lithuania,0.9909,1.32,3415748
2005,Libya,0.9787,2.87,5769709
2005,Liberia,0.8682,5.56,3182539
2005,Lesotho,0.8789,3.56,2065752
2005,Lebanon,0.9746,1.94,4052420
2005,Latvia,0.9874,1.33,2305528
2005,Kuwait,0.9883,2.24,2264014
2005,Kenya,0.9025,4.91,35614576
2005,Kazakhstan,0.9618,2.28,15171805
2005,Jordan,0.9748,3.41,5342002
2005,Japan,0.9962,1.3,126392944
2005,Jamaica,0.9732,2.47,2681653
2005,Italy,0.9956,1.31,58671206
2005,Israel,0.9944,2.91,6604572
2005,Ireland,0.9947,2.03,4158042
2005,Iraq,0.9593,5.0,27359461
2005,Iran,0.9668,1.83,69732007
2005,Indonesia,0.9563,2.28,227303175
2005,India,0.9268,2.83,1140042863
2005,Iceland,0.997,2.04,296743
2005,Hungary,0.9916,1.3,10086936
2005,Honduras,0.97,3.498,6879243
2005,Haiti,0.9084,3.76,9347262
2005,Guyana,0.9623,2.38,746235
2005,Guinea-Bissau,0.8378,5.46,1367695
2005,Guinea,0.8492,5.63,9041448
2005,Guatemala,0.9606,4.37,12717154
2005,Grenada,0.987,2.35,102734
2005,Greece,0.9945,1.36,11183114
2005,Ghana,0.914,4.45,21639806
2005,Germany,0.9953,1.35,82540739
2005,Georgia,0.9727,1.567,4477006
2005,Gambia,0.8879,5.28,1503678
2005,Gabon,0.9183,3.53,1370729
2005,France,0.9953,1.93,60996506
2005,Finland,0.9963,1.8,5244342
2005,Fiji,0.9802,2.86,822553
2005,Ethiopia,0.8783,5.09,74263861
2005,Estonia,0.9914,1.507,1345857
2005,Eritrea,0.9249,4.93,4486155
2005,Equatorial Guinea,0.864,5.51,607739
2005,El Salvador,0.9766,2.44,6050513
2005,Egypt,0.9681,2.99,74203215
2005,Ecuador,0.9744,2.69,13426402
2005,Djibouti,0.9019,4.22,808367
2005,Denmark,0.9951,1.802,5419444
2005,Cyprus,0.9951,1.53,1032562
2005,Cuba,0.9931,1.57,11254242
2005,Croatia,0.9932,1.37,4441986
2005,Cote d'Ivoire,0.8646,4.86,18020946
2005,Costa Rica,0.9893,2.07,4309413
2005,"Congo, Rep.",0.9019,4.75,3533177
2005,"Congo, Dem. Rep.",0.8186,6.41,57420522
2005,Comoros,0.9046,5.22,642974
2005,Colombia,0.9773,2.5,43040558
2005,China,0.9751,1.67,1307593489
2005,Chile,0.9907,1.94,16301726
2005,Chad,0.8187,6.4,9785902
2005,Cape Verde,0.9596,2.9,472883
2005,Canada,0.9939,1.533,32283413
2005,Cameroon,0.8579,4.81,17553589
2005,Cambodia,0.9273,3.06,13357574
2005,Burundi,0.8461,5.03,7251424
2005,Burkina Faso,0.8165,6.04,14198463
2005,Bulgaria,0.984,1.35,7739115
2005,Brunei,0.9918,2.18,363123
2005,Brazil,0.9737,2.07,185986964
2005,Botswana,0.9391,3.02,1875673
2005,Bosnia and Herzegovina,0.9913,1.21,3781001
2005,Bolivia,0.9333,3.72,9146655
2005,Bhutan,0.9292,2.91,659293
2005,Benin,0.8714,5.64,7633757
2005,Belize,0.9787,3.12,280947
2005,Belgium,0.995,1.74,10414209
2005,Belarus,0.9907,1.25,9825102
2005,Barbados,0.9819,1.5,270503
2005,Bangladesh,0.9358,2.6,140587922
2005,Bahrain,0.9889,2.62,724807
2005,Bahamas,0.9836,1.85,319358
2005,Azerbaijan,0.9444,2.06,8587902
2005,Austria,0.9951,1.4067,8232196
2005,Australia,0.9944,1.791,20403520
2005,Armenia,0.9744,1.4,3065954
2005,Argentina,0.9834,2.29,38681174
2005,Angola,0.8209,6.23,16489021
2005,Algeria,0.9579,2.44,32888449
2005,Albania,0.9772,1.76,3141800
2005,Afghanistan,0.8495,6.99,27614718
2006,Zimbabwe,0.9035,3.55,12529655
2006,Zambia,0.8668,6.16,11750105
2006,West Bank and Gaza,0.9746,4.74,3637689
2006,Vietnam,0.9726,1.89,84075580
2006,Venezuela,0.9793,2.6,27128721
2006,Vanuatu,0.9832,4.09,216760
2006,Uzbekistan,0.9441,2.46,26213729
2006,Uruguay,0.9867,2.14,3327451
2006,United States,0.9921,2.07,299564470
2006,United Kingdom,0.9941,1.77,60538143
2006,United Arab Emirates,0.9911,1.99,4662728
2006,Ukraine,0.9851,1.3,46591797
2006,Uganda,0.8847,6.51,29370251
2006,Turkmenistan,0.9376,2.57,4801847
2006,Turkey,0.9749,2.16,69063538
2006,Tunisia,0.9797,2.03,10017832
2006,Trinidad and Tobago,0.9713,1.62,1320418
2006,Tonga,0.9828,4.1,101584
2006,Togo,0.8887,4.46,5529908
2006,Timor-Leste,0.9292,6.7,1038572
2006,Thailand,0.9851,1.64,67276383
2006,Tanzania,0.9026,5.6,39923609
2006,Tajikistan,0.9268,3.54,6524634
2006,Taiwan,0.9933,1.115,22782000
2006,Syria,0.9815,3.17,18920727
2006,Switzerland,0.995,1.43,7468350
2006,Sweden,0.9965,1.83,9090707
2006,Swaziland,0.8909,3.7,1117604
2006,Suriname,0.9666,2.47,504913
2006,Sudan,0.8928,4.77,39368726
2006,Sri Lanka,0.9811,2.35,20062070
2006,Spain,0.9945,1.37,44017887
2006,South Africa,0.9242,2.63,48330914
2006,Somalia,0.82,6.44,8547497
2006,Solomon Islands,0.9704,4.46,483000
2006,Slovenia,0.9961,1.33,2006903
2006,Slovak Republic,0.9904,1.23,5422122
2006,Singapore,0.9971,1.28,4409955
2006,Sierra Leone,0.8044,5.33,5327364
2006,Serbia,0.9912,1.65,9835841
2006,Senegal,0.9094,5.12,11169549
2006,Saudi Arabia,0.9798,3.14,24799436
2006,Sao Tome and Principe,0.9172,4.0,154970
2006,Samoa,0.9786,4.161,180766
2006,Rwanda,0.8804,5.47,9441406
2006,Russia,0.9845,1.39,143510059
2006,Romania,0.9811,1.31,21705175
2006,Qatar,0.9902,2.59,978336
2006,Portugal,0.9954,1.39,10577630
2006,Poland,0.9928,1.28,38170330
2006,Philippines,0.9666,3.4,87116275
2006,Peru,0.9741,2.65,27866387
2006,Paraguay,0.9716,3.19,6008597
2006,Papua New Guinea,0.9343,4.18,6244916
2006,Panama,0.9777,2.61,3294583
2006,Pakistan,0.9077,3.71,161513324
2006,Oman,0.9869,2.59,2490620
2006,Norway,0.9961,1.862,4668802
2006,Nigeria,0.8409,5.67,143338939
2006,Niger,0.8303,7.26,13460138
2006,Nicaragua,0.9676,2.8,5493527
2006,New Zealand,0.9935,1.996,4184903
2006,Netherlands,0.9949,1.72,16377959
2006,Nepal,0.9386,3.17,27833665
2006,Namibia,0.9461,3.51,2118653
2006,Myanmar,0.9262,2.11,46605278
2006,Mozambique,0.8457,5.24,21290952
2006,Morocco,0.9578,2.4,30702084
2006,Montenegro,0.9903,1.72,627074
2006,Mongolia,0.9589,2.35,2584143
2006,Moldova,0.9784,1.49,3714961
2006,"Micronesia, Fed. Sts.",0.955,3.74,109789
2006,Mexico,0.9792,2.46,107835259
2006,Mauritius,0.9843,1.75,1266684
2006,Mauritania,0.8865,4.81,3129959
2006,Malta,0.9934,1.33,411084
2006,Mali,0.8083,6.55,13592796
2006,Maldives,0.9763,2.03,299419
2006,Malaysia,0.9923,2.78,26586287
2006,Malawi,0.8796,6.0,13195329
2006,Madagascar,0.9248,4.95,18426870
2006,"Macedonia, FYR",0.987,1.48,2043091
2006,Luxembourg,0.9963,1.62,465586
2006,Lithuania,0.9915,1.35,3397895
2006,Libya,0.9796,2.81,5893738
2006,Liberia,0.8743,5.51,3313718
2006,Lesotho,0.8823,3.48,2085561
2006,Lebanon,0.9752,1.9,4097457
2006,Latvia,0.988,1.36,2293080
2006,Kuwait,0.9884,2.25,2351441
2006,Kenya,0.9054,4.87,36540948
2006,Kazakhstan,0.9626,2.37,15312333
2006,Jordan,0.9755,3.34,5495117
2006,Japan,0.9964,1.3,126464789
2006,Jamaica,0.9737,2.44,2696334
2006,Italy,0.9957,1.34,59082100
2006,Israel,0.9947,2.91,6755143
2006,Ireland,0.9951,2.06,4226428
2006,Iraq,0.9596,4.94,28140999
2006,Iran,0.9686,1.79,70582086
2006,Indonesia,0.9581,2.25,229918547
2006,India,0.9291,2.79,1157038539
2006,Iceland,0.9971,2.06,301010
2006,Hungary,0.9921,1.31,10064274
2006,Honduras,0.9714,3.417,7017769
2006,Haiti,0.9114,3.67,9479136
2006,Guyana,0.9638,2.36,748321
2006,Guinea-Bissau,0.8406,5.38,1395492
2006,Guinea,0.8539,5.56,9201941
2006,Guatemala,0.9622,4.28,13034904
2006,Grenada,0.9875,2.32,103037
2006,Greece,0.9948,1.4,11219300
2006,Ghana,0.9166,4.4,22170556
2006,Germany,0.9954,1.35,82536138
2006,Georgia,0.9739,1.568,4442825
2006,Gambia,0.8907,5.21,1547259
2006,Gabon,0.9197,3.45,1397192
2006,France,0.9955,1.95,61378065
2006,Finland,0.9964,1.84,5265936
2006,Fiji,0.9808,2.82,828046
2006,Ethiopia,0.8817,4.89,75993403
2006,Estonia,0.9922,1.558,1344038
2006,Eritrea,0.928,4.83,4645837
2006,Equatorial Guinea,0.8663,5.45,625777
2006,El Salvador,0.9782,2.39,6074487
2006,Egypt,0.9704,2.93,75568453
2006,Ecuador,0.9755,2.64,13639708
2006,Djibouti,0.9035,4.11,823682
2006,Denmark,0.9953,1.85,5442644
2006,Cyprus,0.9953,1.51,1048272
2006,Cuba,0.9933,1.55,11265124
2006,Croatia,0.9935,1.39,4433791
2006,Cote d'Ivoire,0.8672,4.78,18325979
2006,Costa Rica,0.9894,2.01,4381820
2006,"Congo, Rep.",0.903,4.71,3628561
2006,"Congo, Dem. Rep.",0.821,6.28,59088415
2006,Comoros,0.9055,5.17,660559
2006,Colombia,0.9781,2.48,43696540
2006,China,0.9765,1.66,1314581402
2006,Chile,0.9908,1.92,16468677
2006,Chad,0.8202,6.33,10084087
2006,Cape Verde,0.9609,2.77,478267
2006,Canada,0.994,1.544,32627978
2006,Cameroon,0.859,4.76,17948395
2006,Cambodia,0.9322,2.94,13515884
2006,Burundi,0.8495,4.88,7474363
2006,Burkina Faso,0.8183,6.0,14622202
2006,Bulgaria,0.9847,1.39,7689520
2006,Brunei,0.992,2.15,370317
2006,Brazil,0.9752,2.0,187958211
2006,Botswana,0.9451,2.96,1900905
2006,Bosnia and Herzegovina,0.9913,1.19,3781588
2006,Bolivia,0.9361,3.63,9306660
2006,Bhutan,0.9325,2.79,674681
2006,Benin,0.8741,5.58,7871707
2006,Belize,0.98,3.04,287035
2006,Belgium,0.9952,1.76,10474993
2006,Belarus,0.9915,1.259,9776823
2006,Barbados,0.9816,1.51,271062
2006,Bangladesh,0.9396,2.51,142353501
2006,Bahrain,0.9891,2.62,811410
2006,Bahamas,0.9836,1.86,324066
2006,Azerbaijan,0.9463,2.09,8701719
2006,Austria,0.9953,1.4054,8273208
2006,Australia,0.9945,1.817,20744295
2006,Armenia,0.9757,1.3,3069844
2006,Argentina,0.9841,2.27,39023850
2006,Angola,0.8251,6.07,17010366
2006,Algeria,0.9592,2.42,33391954
2006,Albania,0.978,1.69,3156607
2006,Afghanistan,0.8495,6.84,28420974
2007,Zimbabwe,0.908,3.49,12481245
2007,Zambia,0.8717,6.18,12055384
2007,West Bank and Gaza,0.9754,4.67,3728259
2007,Vietnam,0.9737,1.88,85007447
2007,Venezuela,0.98,2.56,27593427
2007,Vanuatu,0.9839,4.03,222377
2007,Uzbekistan,0.945,2.44,26503833
2007,Uruguay,0.9874,2.12,3335528
2007,United States,0.9922,2.07,302284564
2007,United Kingdom,0.9943,1.8,60896101
2007,United Arab Emirates,0.9916,1.91,5405541
2007,Ukraine,0.9856,1.35,46282158
2007,Uganda,0.8898,6.43,30339895
2007,Turkmenistan,0.9396,2.52,4858843
2007,Turkey,0.9772,2.15,69992754
2007,Tunisia,0.9808,2.03,10130368
2007,Trinidad and Tobago,0.9716,1.63,1325672
2007,Tonga,0.9831,4.06,102254
2007,Togo,0.8908,4.35,5652811
2007,Timor-Leste,0.9334,6.59,1060770
2007,Thailand,0.9857,1.63,67796451
2007,Tanzania,0.9083,5.59,41068185
2007,Tajikistan,0.9296,3.48,6604426
2007,Taiwan,0.99339,1.1,22859000
2007,Syria,0.9822,3.12,19321300
2007,Switzerland,0.9952,1.45,7521613
2007,Sweden,0.9967,1.87,9161374
2007,Swaziland,0.9035,3.61,1133007
2007,Suriname,0.9671,2.43,510136
2007,Sudan,0.8939,4.66,40373635
2007,Sri Lanka,0.9816,2.341,20272269
2007,Spain,0.9947,1.4,44604384
2007,South Africa,0.9297,2.58,48842462
2007,Somalia,0.82,6.41,8733493
2007,Solomon Islands,0.971,4.41,496490
2007,Slovenia,0.9963,1.36,2012345
2007,Slovak Republic,0.9908,1.25,5430974
2007,Singapore,0.9972,1.29,4584894
2007,Sierra Leone,0.8096,5.25,5478289
2007,Serbia,0.9917,1.63,9832994
2007,Senegal,0.9137,5.05,11474661
2007,Saudi Arabia,0.9805,3.05,25504176
2007,Sao Tome and Principe,0.9182,3.9,157361
2007,Samoa,0.9788,4.057,181277
2007,Rwanda,0.8881,5.44,9710531
2007,Russia,0.9856,1.42,143294533
2007,Romania,0.9826,1.32,21644886
2007,Qatar,0.9906,2.48,1178192
2007,Portugal,0.9956,1.37,10608036
2007,Poland,0.9931,1.3,38189762
2007,Philippines,0.9676,3.33,88652631
2007,Peru,0.9759,2.61,28166078
2007,Paraguay,0.9726,3.12,6119295
2007,Papua New Guinea,0.9357,4.12,6396307
2007,Panama,0.9783,2.58,3350673
2007,Pakistan,0.9093,3.65,164445596
2007,Oman,0.988,2.51,2561187
2007,Norway,0.9963,1.875,4722016
2007,Nigeria,0.8454,5.63,146951477
2007,Niger,0.8375,7.21,13945662
2007,Nicaragua,0.9691,2.76,5563654
2007,New Zealand,0.9936,2.008,4232461
2007,Netherlands,0.9951,1.72,16443483
2007,Nepal,0.942,3.03,28373838
2007,Namibia,0.9496,3.44,2158984
2007,Myanmar,0.9281,2.08,46915826
2007,Mozambique,0.8509,5.16,21811326
2007,Morocco,0.9597,2.37,31011199
2007,Montenegro,0.9908,1.7,627962
2007,Mongolia,0.9614,2.41,2624509
2007,Moldova,0.9792,1.49,3671540
2007,"Micronesia, Fed. Sts.",0.9556,3.66,110092
2007,Mexico,0.9803,2.42,109220753
2007,Mauritius,0.9844,1.7,1275650
2007,Mauritania,0.8873,4.74,3212672
2007,Malta,0.9935,1.32,412608
2007,Mali,0.8114,6.49,14020786
2007,Maldives,0.9791,1.94,303539
2007,Malaysia,0.9927,2.74,27051142
2007,Malawi,0.8876,6.0,13589404
2007,Madagascar,0.9281,4.87,18980391
2007,"Macedonia, FYR",0.9873,1.46,2047922
2007,Luxembourg,0.9964,1.62,475714
2007,Lithuania,0.992,1.38,3379043
2007,Libya,0.9806,2.75,6023053
2007,Liberia,0.8805,5.45,3477197
2007,Lesotho,0.8882,3.41,2106128
2007,Lebanon,0.9756,1.87,4134872
2007,Latvia,0.9887,1.39,2281693
2007,Kuwait,0.9885,2.27,2447818
2007,Kenya,0.9079,4.83,37485246
2007,Kazakhstan,0.9638,2.46,15476093
2007,Jordan,0.9762,3.28,5667443
2007,Japan,0.9965,1.31,126515486
2007,Jamaica,0.9743,2.41,2709042
2007,Italy,0.9959,1.36,59495243
2007,Israel,0.9949,2.91,6920182
2007,Ireland,0.9953,2.08,4291258
2007,Iraq,0.9603,4.89,28960581
2007,Iran,0.97,1.76,71435498
2007,Indonesia,0.9597,2.21,232461746
2007,India,0.9313,2.74,1173971629
2007,Iceland,0.9972,2.08,305721
2007,Hungary,0.9925,1.33,10042572
2007,Honduras,0.9726,3.339,7158819
2007,Haiti,0.9142,3.58,9608453
2007,Guyana,0.9655,2.34,750068
2007,Guinea-Bissau,0.843,5.3,1424191
2007,Guinea,0.8578,5.48,9373619
2007,Guatemala,0.9638,4.2,13358842
2007,Grenada,0.9878,2.3,103368
2007,Greece,0.9951,1.43,11255717
2007,Ghana,0.9189,4.35,22712403
2007,Germany,0.9955,1.36,82516297
2007,Georgia,0.9749,1.572,4415956
2007,Gambia,0.8937,5.13,1591357
2007,Gabon,0.9215,3.39,1423637
2007,France,0.9956,1.96,61744596
2007,Finland,0.9966,1.83,5290431
2007,Fiji,0.9813,2.77,835267
2007,Ethiopia,0.8848,4.7,77718436
2007,Estonia,0.9928,1.607,1342873
2007,Eritrea,0.9309,4.73,4798561
2007,Equatorial Guinea,0.8693,5.39,643936
2007,El Salvador,0.9798,2.35,6100868
2007,Egypt,0.9727,2.88,76941572
2007,Ecuador,0.9767,2.6,13849721
2007,Djibouti,0.905,4.01,839453
2007,Denmark,0.9955,1.8464,5469130
2007,Cyprus,0.9956,1.5,1063027
2007,Cuba,0.9935,1.52,11268687
2007,Croatia,0.9938,1.4,4425995
2007,Cote d'Ivoire,0.8696,4.69,18646754
2007,Costa Rica,0.9896,1.95,4452608
2007,"Congo, Rep.",0.9034,4.67,3730612
2007,"Congo, Dem. Rep.",0.8233,6.15,60772175
2007,Comoros,0.9082,5.11,678602
2007,Colombia,0.9788,2.45,44352327
2007,China,0.9778,1.64,1321481935
2007,Chile,0.9909,1.9,16633254
2007,Chad,0.8216,6.25,10371839
2007,Cape Verde,0.9618,2.66,483023
2007,Canada,0.994,1.556,32977334
2007,Cameroon,0.8601,4.7,18350022
2007,Cambodia,0.9372,2.84,13669857
2007,Burundi,0.8516,4.74,7707781
2007,Burkina Faso,0.8191,5.96,15061127
2007,Bulgaria,0.9854,1.43,7640283
2007,Brunei,0.9921,2.12,377513
2007,Brazil,0.9766,1.94,189798070
2007,Botswana,0.9476,2.91,1927540
2007,Bosnia and Herzegovina,0.9914,1.18,3779034
2007,Bolivia,0.9385,3.55,9463497
2007,Bhutan,0.9355,2.67,688581
2007,Benin,0.8768,5.51,8112573
2007,Belize,0.9808,2.97,293124
2007,Belgium,0.9953,1.78,10538758
2007,Belarus,0.9922,1.268,9728228
2007,Barbados,0.9813,1.52,271618
2007,Bangladesh,0.9429,2.43,143956805
2007,Bahrain,0.9893,2.61,925733
2007,Bahamas,0.9837,1.88,328861
2007,Azerbaijan,0.9485,2.12,8821012
2007,Austria,0.9954,1.379,8309783
2007,Australia,0.9947,1.817,21119988
2007,Armenia,0.9771,1.732,3074181
2007,Argentina,0.9847,2.25,39368066
2007,Angola,0.8289,5.9,17525367
2007,Algeria,0.9609,2.38,33906605
2007,Albania,0.979,1.64,3169665
2007,Afghanistan,0.8498,6.7,29145841
2008,Zimbabwe,0.9125,3.43,12451543
2008,Zambia,0.8782,6.21,12379612
2008,West Bank and Gaza,0.9762,4.6,3826546
2008,Vietnam,0.9748,1.86,85951912
2008,Venezuela,0.9806,2.53,28057485
2008,Vanuatu,0.9847,3.97,228041
2008,Uzbekistan,0.9464,2.42,26811974
2008,Uruguay,0.988,2.11,3345967
2008,United States,0.9923,2.08,304989064
2008,United Kingdom,0.9944,1.83,61270318
2008,United Arab Emirates,0.9921,1.84,6206623
2008,Ukraine,0.986,1.39,45991584
2008,Uganda,0.8935,6.34,31339392
2008,Turkmenistan,0.9411,2.48,4918396
2008,Turkey,0.979,2.13,70923730
2008,Tunisia,0.9819,2.02,10247325
2008,Trinidad and Tobago,0.9723,1.63,1331040
2008,Tonga,0.9836,4.01,102910
2008,Togo,0.8925,4.26,5776837
2008,Timor-Leste,0.9377,6.48,1079749
2008,Thailand,0.9861,1.61,68267982
2008,Tanzania,0.9146,5.57,42267667
2008,Tajikistan,0.9327,3.42,6691416
2008,Syria,0.9828,3.06,19694259
2008,Switzerland,0.9953,1.46,7573204
2008,Sweden,0.9968,1.9,9236872
2008,Swaziland,0.9142,3.53,1150344
2008,Suriname,0.968,2.4,515066
2008,Sudan,0.8943,4.57,41415151
2008,Sri Lanka,0.9824,2.326,20473799
2008,Spain,0.9949,1.42,45146258
2008,South Africa,0.9344,2.54,49319363
2008,Somalia,0.82,6.39,8922260
2008,Solomon Islands,0.9719,4.36,510221
2008,Slovenia,0.9966,1.39,2018172
2008,Slovak Republic,0.9911,1.27,5441304
2008,Singapore,0.9972,1.28,4772216
2008,Sierra Leone,0.8146,5.17,5612129
2008,Serbia,0.9922,1.61,9841360
2008,Senegal,0.9177,4.98,11787123
2008,Saudi Arabia,0.9811,2.97,26166639
2008,Sao Tome and Principe,0.9189,3.82,159852
2008,Samoa,0.9792,3.952,181809
2008,Rwanda,0.8959,5.42,10004092
2008,Russia,0.9866,1.45,143163100
2008,Romania,0.984,1.34,21589544
2008,Qatar,0.991,2.4,1396060
2008,Portugal,0.9959,1.36,10634612
2008,Poland,0.9934,1.32,38218462
2008,Philippines,0.9687,3.26,90173139
2008,Peru,0.9776,2.58,28463338
2008,Paraguay,0.9738,3.06,6230242
2008,Papua New Guinea,0.9368,4.07,6549268
2008,Panama,0.9788,2.55,3406487
2008,Pakistan,0.9104,3.58,167442258
2008,Oman,0.9891,2.44,2636963
2008,Norway,0.9964,1.883,4778959
2008,Nigeria,0.849,5.6,150665730
2008,Niger,0.8441,7.17,14450007
2008,Nicaragua,0.9705,2.72,5635577
2008,New Zealand,0.9938,2.018,4277809
2008,Netherlands,0.9953,1.744,16503263
